order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer,nearest_warehouse_normalized,season_normalized
ORD299654,ID0030287460,2019-01-08,bakers,"[('Candle Inferno', 2), ('iAssist Line', 1), ('Thunder line', 2), ('pearTV', 2)]",20065.0,70.09,-37.80056610000001,144.97651169999995,0,20135.09,Summer,False,1.950496784617444,"inconforme no me llegó el celular, recibí un comunicado que me devolverían el dinero. no han cumplido. no hay manera de contactarse y reclamar.",False,bakers,summer
ORD116827,ID0938149791,2019-04-30,nickolson,"[('Universe Note', 2), ('Toshika 750', 2), ('Lucent 330S', 2)]",18000.0,83.85,-37.8007919,144.9701024,15,15383.85,Autumn,False,1.980206966904224,five stars love it,True,nickolson,autumn
ORD302507,ID1132014824,2019-03-01,thompson,"[('Universe Note', 1), ('Alcon 10', 2), ('Olivia x460', 2), ('iAssist Line', 1)]",24230.0,77.31,-37.8179198,144.94617380000005,15,20672.81,Autumn,True,0.5886701008064977,five stars perfect...100% satisfied,True,thompson,autumn
ORD454454,ID4716795181,2019-10-23,thompson,"[('Lucent 330S', 2), ('Olivia x460', 2), ('Alcon 10', 1), ('iAssist Line', 1)]",16085.000000000002,78.38,-37.8191184,144.95211909999998,5,15359.130000000001,Spring,True,0.8428646374108647,"love the phone love the phone, works great, but didn't meet what i expect as refurbished. screen looks good, like new, but back and sides of phone have many scratches and dents. wish i would have purchased the cheaper one in ""very good"" condition.",True,thompson,spring
ORD311860,ID6167230998,2019-04-04,thompson,"[('Toshika 750', 1), ('Olivia x460', 1), ('Alcon 10', 1), ('iStream', 1)]",14645.0,64.63,-37.8169763,144.9534055,0,14709.63,Autumn,True,0.7340180533779258,very pleased and proud with all my purchases no complaints,True,thompson,autumn
ORD155826,ID0638049965,2019-04-22,nickolson,"[('iAssist Line', 1), ('Olivia x460', 1)]",3450.0,62.81,-37.8185335,144.9664304,0,3512.81,Autumn,True,0.27419611690662105,the phone itself is awesome. although when i received my phone its box ... the phone itself is awesome. although when i received my phone its box had a tear and was not sealed. the sim card was missing for the phone. digico made this right and i was reimbursed for the sim card. the phone is great.,True,nickolson,autumn
ORD241079,ID4398351516,2019-03-03,nickolson,"[('pearTV', 1), ('Universe Note', 1)]",9760.0,60.69,-37.8200726,144.9671945,25,7380.69,Autumn,False,0.26427297781864423,one star the phone wasn't unlocked and it didn't have a sims card for it either,False,nickolson,autumn
ORD428246,ID0775933210,2019-02-09,thompson,"[('iAssist Line', 2), ('Thunder line', 1), ('Universe Note', 1), ('iStream', 1)]",10230.0,98.8,-37.8048213,144.9588901,25,7771.3,Summer,False,1.356751773914911,love it! screen is big rate is low! its a good product!,True,thompson,summer
ORD164608,ID0257485945,2019-02-01,nickolson,"[('Olivia x460', 2), ('iAssist Line', 1)]",4675.0,70.5,-37.8232007,144.969604,0,4745.5,Summer,True,0.5121516319507671,"graet phone its excellent. i just had some problems with the wifi configuration, but i fixed it.",True,nickolson,summer
ORD464133,ID0317369539,2019-10-26,thompson,"[('Olivia x460', 2), ('Thunder line', 2)]",6810.0,100.26,-37.8062634,144.9557985,5,6569.76,Spring,False,1.0469586419980368,five stars everything is excellent. i absolutely recommend,True,thompson,spring
ORD281906,ID0847530367,2019-06-07,nickolson,"[('Lucent 330S', 2), ('Toshika 750', 1), ('Olivia x460', 1)]",8005.0,63.74,-37.8236638,144.9675483,15,6867.99,Winter,True,0.5904380235772605,face unlock is easier big screen and very light weight!,True,nickolson,winter
ORD209235,ID0774529205,2019-06-08,thompson,"[('Lucent 330S', 1), ('Thunder line', 2), ('Alcon 10', 1), ('iStream', 1)]",14690.0,67.29,-37.8062378,144.95930259999997,10,13288.29,Winter,False,1.2911643740649246,"it works great and isn't a rip off it works great and isn't a rip off. it had a scratch on the phone though - i guess that's what to expect from a ""used"" item",True,thompson,winter
ORD121065,ID0592818918,2019-01-29,nickolson,"[('Toshika 750', 2), ('Candle Inferno', 2)]",9500.0,87.34,-37.8162374,144.9677926,5,9112.34,Summer,True,0.3042725492359926,best phone i ever had love the phone i got mine for 300 and mine came with a screen protector already on it thx dude lol.,True,nickolson,summer
ORD109885,ID1458422313,,bakers,"[('Lucent 330S', 2), ('pearTV', 2), ('Alcon 10', 2), ('iStream', 1)]",33130.0,79.69,-37.8178885,145.0086407,25,24927.19,Winter,False,1.4688702326848542,"but it looks like a great phone have not set up yet, but it looks like a great phone.",True,bakers,winter
ORD267542,ID3185718964,,bakers,"[('iStream', 1), ('Alcon 10', 2), ('Lucent 330S', 1)]",19280.0,80.74,-37.7991975,144.9877135,10,17432.74,Winter,False,1.3704441631218747,great quality all functions work well.,True,bakers,winter
ORD138306,ID1725216871,,nickolson,"[('Toshika 750', 2), ('iAssist Line', 1), ('Alcon 10', 2)]",28765.0,68.23,-37.8067646,144.9644611,0,28833.23,Winter,False,1.3893928051569775,like the screen size it's all good,True,nickolson,winter
ORD078898,ID3810637325,2019-11-16,thompson,"[('Alcon 10', 1), ('Olivia x460', 1), ('iAssist Line', 1)]",12400.0,63.66,-37.8209574,144.9428011,25,9363.66,Summer,True,0.9945246102223712,very universal in use and was of applications. real quick in response,True,thompson,summer
ORD319763,ID6167191179,2019-09-09,thompson,"[('Lucent 330S', 2), ('Olivia x460', 2), ('iAssist Line', 2), ('Candle Inferno', 1)]",9790.000000000002,88.38,-37.8182346,144.9566501,5,9388.880000000001,Spring,False,1.0444019984713548,one star it bike within a month.,False,thompson,spring
ORD432918,ID0294623059,2019-05-27,nickolson,"[('iAssist Line', 2), ('Universe Note', 1), ('pearTV', 2), ('iStream', 2)]",20820.0,76.66,-37.8194441,144.962563,25,15691.66,Autumn,True,0.6210350724007184,excellent so fast. good quality. good graphics for videogames. call of duty in ex.,True,nickolson,autumn
ORD150773,ID0368380517,2019-03-16,nickolson,"[('Toshika 750', 1), ('iStream', 2), ('Olivia x460', 1), ('iAssist Line', 1)]",8070.0,86.18,-37.7988848,144.9688795,5,7752.68,Summer,False,2.1924680212959022,five stars what a nice and cheap phone is this!!!,True,nickolson,summer
ORD199935,ID1492169314,2019-11-13,thompson,"[('Toshika 750', 1), ('iAssist Line', 2), ('Olivia x460', 2)]",11220.0,68.33,-37.8010594,144.9637848,25,8483.33,Spring,False,1.9555871613749674,it doesn;t work on verizon silly me -- i was aware of the coming verizon move away from 2g/3g service but did not anticipate they would not support the 4g olivia galagy note 3. my loss is goldphaze's (the seller) gain.,False,thompson,spring
ORD499172,ID1131986128,2019-03-26,thompson,"[('Thunder line', 1), ('Lucent 330S', 2), ('Alcon 10', 1), ('iAssist Line', 1)]",4660.0,63.05,-37.8149007,144.94502319999995,25,3558.05,Autumn,True,0.3060102723897488,five stars excellent,True,thompson,autumn
ORD218798,ID0282854568,2019-10-16,bakers,"[('Olivia x460', 1), ('Toshika 750', 1)]",5545.0,86.49,-37.7989055,145.01150900000005,0,5631.49,Spring,False,1.8883369696067596,five stars perfect!!!,True,bakers,spring
ORD277613,ID2672585606,2019-10-14,bakers,"[('Olivia x460', 2), ('iStream', 1), ('Thunder line', 1)]",4780.0,80.02,-37.79908010000001,144.9891289,5,4621.02,Spring,False,1.3269598919570613,"great buy this phone works wonders, no problems at all",True,bakers,spring
ORD448885,ID4735836380,2019-10-17,thompson,"[('pearTV', 2), ('Universe Note', 2), ('Olivia x460', 2), ('Candle Inferno', 2)]",22830.0,62.18,-37.8039194,144.9495559,5,21750.68,Spring,True,0.9975977632386182,olivia s8 is the best. but mine is broken i got the phone but it's broken at the back😢,True,thompson,spring
ORD038604,ID2296723115,2019-09-29,nickolson,"[('Lucent 330S', 1), ('Alcon 10', 2), ('pearTV', 1), ('Universe Note', 2)]",32340.0,66.01,-37.8228935,144.9838015,0,32406.01,Spring,False,1.3398680553927635,i purchased this for my mother in law. she is getting old and wanted something she could see.the font size was never quite right for her and she was often confused by all the attempts this device makes to sell you something. it really wasn't a good fit for her.the device died approximately 1 week after purchase. we returned it for a refund.,True,nickolson,spring
ORD078489,ID0361281841,2019-04-03,bakers,"[('Thunder line', 1), ('Toshika 750', 1)]",6500.0,82.91,-37.8018581,144.98074730000005,25,4957.91,Autumn,False,1.5614779699019348,phone was in perfect condition. came sealed and packed with charger. also included instructions for setting up phone for different cell phone carriers. phone was in perfect condition.,True,bakers,autumn
ORD048889,ID0030947984,2019-08-11,bakers,"[('Lucent 330S', 2), ('iStream', 1)]",2610.0,48.72,-37.811942,145.0039821,25,2006.22,Winter,False,0.7985532461649143,"screen comes off the screen started coming apart a month after i started using the phone, even with a protective case. i'm constantly hearing weird clicks and pops. the calls that come through are not clear.",False,bakers,winter
ORD240099,ID5232347243,2019-12-26,bakers,"[('Lucent 330S', 2), ('Olivia x460', 1), ('iStream', 1)]",3835.0,88.8,-37.8110631,144.9503575,15,3348.55,Summer,True,0.33987241745849905,sound quality is great. still learning about all the different things i can do with it. fun!!!,True,bakers,summer
ORD273561,ID0575380979,2019-07-24,nickolson,"[('Lucent 330S', 1), ('Thunder line', 2), ('Alcon 10', 1), ('pearTV', 1)]",20850.0,65.56,-37.82028270000001,144.9825612,5,19873.06,Winter,False,1.15809737723654,it works about 50% of the time when asking it a question.,False,nickolson,winter
ORD142470,ID0092140671,2019-10-18,thompson,"[('Universe Note', 2), ('Toshika 750', 1)]",11220.0,76.7,-37.81840620000001,144.9485331,10,10174.7,Spring,True,0.6503263344966954,great phone. great phone,True,thompson,spring
ORD279632,ID1492145785,2019-07-21,thompson,"[('Thunder line', 2), ('Candle Inferno', 1), ('Alcon 10', 1), ('iStream', 2)]",14040.0,63.27,-37.8132333,144.9513085,25,10593.27,Winter,True,0.37760267751601295,this is working well i don't have any issues so far,True,thompson,winter
ORD036085,ID0291966940,2019-11-02,nickolson,"[('Candle Inferno', 2), ('Olivia x460', 2)]",3310.0,111.21,-37.801308,144.9742145,15,2924.71,Spring,False,1.9654001595421815,the truth this phone is the truth.,False,nickolson,spring
ORD031175,ID2188399786,2019-10-30,thompson,"[('iStream', 2), ('Toshika 750', 2), ('iAssist Line', 1), ('Universe Note', 2)]",18065.0,101.24,-37.8128209,144.9680257,0,18166.24,Spring,True,0.6558820896194295,almost satisfied it’s alright. i was expecting better battery life coming from a tank of a phone in my old alcon 6+. fingerprint reader acts up sometimes. camera could be better.,True,thompson,spring
ORD111533,ID3862394073,2019-03-21,thompson,"[('iStream', 2), ('Lucent 330S', 2), ('Alcon 10', 2), ('Universe Note', 1)]",24110.0,61.71,-37.8090908,144.9487096,0,24171.71,Autumn,False,0.4236186174616238,miss information not happy with this one. it's a international phone and is incompatible with verizon.,False,thompson,autumn
ORD374800,ID0358731034,2019-09-25,nickolson,"[('Thunder line', 1), ('Olivia x460', 2), ('pearTV', 1)]",10940.0,80.34,-37.8206252,144.9822383,5,10473.34,Spring,False,1.1370606417704636,good good,True,nickolson,spring
ORD308218,ID0846591691,2019-09-19,nickolson,"[('Candle Inferno', 2), ('Thunder line', 1)]",3040.0,98.42,-37.8220125,144.96947649999996,25,2378.42,Spring,True,0.38006500125224435,i love this phone! i ordered a olivia universe s7 and am super happy with it. only been using it for a day but it's exactly what i wanted!,True,nickolson,spring
ORD070656,ID0343316027,2019-04-03,bakers,"[('Toshika 750', 1), ('Candle Inferno', 2), ('iAssist Line', 1), ('Thunder line', 1)]",9585.0,86.0,-37.8257327,144.9984437,0,9671.0,Autumn,False,1.7724261777064123,good service like it,True,bakers,autumn
ORD093780,ID0250933623,2019-10-22,bakers,"[('pearTV', 1), ('Candle Inferno', 2), ('iStream', 1)]",7320.0,84.24,-37.82275170000001,145.0039638,25,5574.24,Spring,False,1.612468251439811,"llegó a tiempo excelente, el teléfono vino en perfectas condiciones, nuevo, en su caja con todo lo que debía de traer.",False,bakers,spring
ORD245444,ID3738993372,2019-04-15,bakers,"[('Thunder line', 1), ('Lucent 330S', 2), ('Alcon 10', 2), ('Olivia x460', 1)]",23765.0,70.3,-37.8227125,145.0077275,15,20270.55,Autumn,False,1.790021885474144,five stars love it easy to use.,True,bakers,autumn
ORD226236,ID0575524478,2019-11-18,nickolson,"[('Toshika 750', 2), ('Lucent 330S', 2), ('Alcon 10', 1), ('Thunder line', 2)]",24410.0,79.73,-37.82020670000001,144.9815597,0,24489.73,Spring,False,1.0699376614355425,"what i was looking for this cellphone has everything i need, it falled under water for a moment and it still functions very well. the pictures have a good resolution and this works great.",True,nickolson,spring
ORD044022,ID0387153004,2019-05-29,thompson,"[('Toshika 750', 2), ('Olivia x460', 1), ('Alcon 10', 1), ('Candle Inferno', 1)]",19245.0,76.93,-37.8086451,144.9453811,5,18359.68,Autumn,True,0.47180766394058005,great phone purchased this phone to replace an aging lg phone that was having issues. this phone exceeded my expectations as olivia has apps that are not available on non olivia phones. the picture quality is very good as is the screen. i will buy another one to replace another aging lg phone soon.,True,thompson,autumn
ORD441571,ID0591408078,2019-12-24,bakers,"[('Lucent 330S', 2), ('Thunder line', 2)]",6820.0,58.41,-37.8231884,144.9607959,10,6196.41,Summer,False,0.9231817626394301,devolución hola buenas tardes en 2 ocasiones vinieron a recoger el telf pero me encontraba trabajando agradecería si podrían recogerlo después de la 3:30 cualquier día de la semana o me indican dirección para yo llevarlo personalmente,False,bakers,summer
ORD466934,ID4312130691,2019-08-23,bakers,"[('iAssist Line', 1), ('Alcon 10', 2), ('Olivia x460', 2), ('iStream', 2)]",22875.0,79.92,-37.8199018,144.99069319999995,10,20667.42,Winter,False,1.1714037592835485,"2 years old but pixel 2 xl yet rocks! the device came in very good condition. with minor signals of use, and came with a generic turbo charger, it works perfectly so far. i bought from re-cell store. so far i love this phone :)",True,bakers,winter
ORD299724,ID1224869055,2019-03-10,thompson,"[('Candle Inferno', 1), ('Toshika 750', 1)]",4750.0,77.73,-37.8129196,144.9405217,25,3640.23,Autumn,True,0.575797591553167,great price point bought this for my dad and he loves it. raves about the great battery life,True,thompson,autumn
ORD099690,ID0587652977,2019-04-28,nickolson,"[('iStream', 2), ('Thunder line', 2), ('Olivia x460', 2), ('Universe Note', 1)]",10560.000000000002,66.4,-37.8253383,144.95852119999995,0,10626.400000000001,Autumn,False,1.225076077776721,"i used daily and its works awesome, the price and performance are good i suggested to my friends , bought last yrs as well gave to my dad, he loves it.",True,nickolson,autumn
ORD113679,ID0030948166,2019-04-28,bakers,"[('Candle Inferno', 1), ('Toshika 750', 1), ('Olivia x460', 1), ('Thunder line', 2)]",10335.0,65.86,-37.8144574,145.0077358,5,9884.11,Autumn,False,1.2052427253414564,it’s not i wanted this damn phone is not unlocked”$???????????,False,bakers,autumn
ORD092735,ID5427967032,2019-05-16,thompson,"[('Thunder line', 1), ('Alcon 10', 1), ('Toshika 750', 1)]",15450.0,69.46,-37.8007415,144.95861010000004,25,11656.96,Autumn,False,1.6698230218971297,great phone for the price great phone,True,thompson,autumn
ORD372806,ID5002592911,2019-02-05,thompson,"[('Candle Inferno', 1), ('Universe Note', 2), ('iStream', 2), ('pearTV', 1)]",13940.000000000002,69.26,-37.8120246,144.95182680000005,0,14009.260000000002,Summer,True,0.42414174456659853,"face recognition not working well face recognition is not functioning well, other than this good phone",True,thompson,summer
ORD424761,ID3146808088,2019-05-28,bakers,"[('pearTV', 2), ('iStream', 1)]",12770.0,76.7,-37.8132194,144.9904666,5,12208.2,Autumn,True,0.5510993659549324,four stars good,True,bakers,autumn
ORD117577,ID5316099197,2019-12-05,thompson,"[('iStream', 1), ('iAssist Line', 1)]",2375.0,82.83,-37.80320379999999,144.9606775,10,2220.33,Summer,False,1.5931156603363312,five stars good quality.,True,thompson,summer
ORD249810,ID2190625304,2019-07-23,nickolson,"[('iAssist Line', 1), ('Alcon 10', 1), ('Toshika 750', 1), ('Universe Note', 1)]",18945.0,77.78,-37.8094296,144.9637378,10,17128.28,Winter,False,1.139925484159021,... once i updated all the apps it worked just like new i definitely love it the description was right on at first it didn't allow me to call or text but once i updated all the apps it worked just like new i definitely love it,True,nickolson,winter
ORD475187,ID1492169325,2019-01-01,thompson,"[('Alcon 10', 2), ('Lucent 330S', 2), ('iAssist Line', 2), ('iStream', 1)]",24960.0,84.38,-37.8015135,144.96390060000004,5,23796.38,Summer,False,1.930395409514846,great camera the phone has a great camera.,True,thompson,summer
ORD090777,ID6167441026,,thompson,"[('iStream', 1), ('Lucent 330S', 2), ('Universe Note', 1), ('Alcon 10', 2)]",23960.0,82.37,-37.8091882,144.9607595,10,21646.37,Summer,False,1.2635831571060323,scam! my son purchased this only to find out it had been stolen and was unusable,False,thompson,summer
ORD185119,ID0588236758,2019-09-04,nickolson,"[('Toshika 750', 1), ('iAssist Line', 2), ('Olivia x460', 2), ('Lucent 330S', 1)]",12450.0,86.92,-37.811111,144.9733727,0,12536.92,Spring,False,0.8973464366476401,after 6 months say no more,False,nickolson,spring
ORD050852,ID0247417840,2019-05-15,nickolson,"[('Universe Note', 1), ('Toshika 750', 2), ('iStream', 1)]",2480.0,46.17,-37.8181245,144.96939,0,2526.17,Autumn,False,0.05419493453242274,buy new! returned it? 200.00 for a broken used phone is not cool?,False,nickolson,autumn
ORD470877,ID0202690482,2019-11-10,thompson,"[('iAssist Line', 2), ('Toshika 750', 2)]",13090.0,116.44,-37.8042426,144.9171674,0,13206.44,Spring,False,2.789139813739777,"great purchase! after months of using this phone, i still happy of how fast it is.",True,thompson,spring
ORD490918,ID2249575581,2019-08-20,bakers,"[('pearTV', 2), ('Alcon 10', 1), ('Universe Note', 2), ('Thunder line', 1)]",30649.999999999996,81.64,-37.825692,144.99793799999995,0,30731.639999999996,Winter,False,1.7614160639069234,five stars great product fast shipping,True,bakers,winter
ORD028198,ID3148693057,2019-07-29,nickolson,"[('Lucent 330S', 1), ('Alcon 10', 2), ('pearTV', 2), ('Candle Inferno', 1)]",32179.999999999996,75.81,-37.8133745,144.9663404,15,27428.809999999998,Winter,True,0.6453766621850893,camera i like pixel xl 2 because it stays up to date and that's what i like and good price and works perfect and very nice speakers,True,nickolson,winter
ORD236675,ID2314545796,2019-01-04,bakers,"[('iStream', 2), ('Alcon 10', 1)]",9250.0,74.16,-37.8051437,144.98796919999995,5,8861.66,Summer,True,0.8356071027599066,it’s nice for kids i liked that this phone is not one of those crappy phones and it has multi functions it has a clear camera and a good working microphone,True,bakers,summer
ORD496755,ID0356127551,2019-05-19,bakers,"[('pearTV', 1), ('Olivia x460', 2)]",8760.0,52.56,-37.8190062,144.9891819,0,8812.56,Autumn,False,1.1341134078270205,"language i do not speak the spanish language. therefore, the instruction manual i received along with the phone are kinda worthless to me",False,bakers,autumn
ORD442473,ID0581704638,2019-09-08,thompson,"[('iAssist Line', 2), ('Alcon 10', 1), ('Lucent 330S', 2), ('Candle Inferno', 1)]",16290.0,91.9,-37.8174241,144.9314051,10,14752.9,Spring,False,1.4738867663479287,"hmmmm..... ordered the wrong product. seller stated that previous sim card would work in the unlocked phone. however, when placed the phone indicated it's the wrong carrier sin card. anticipating to send phone back and have monies refunded.",False,thompson,spring
ORD489025,ID2442297393,2019-11-09,thompson,"[('iStream', 2), ('iAssist Line', 1), ('Olivia x460', 2), ('Universe Note', 2)]",11875.0,75.99,-37.8177493,144.9485325,25,8982.24,Winter,True,0.5788939154061674,perfection im not going to say anything about windows phone because you should already know but the hardware on this phone is beautiful i did not expect it to look this good. the camera is nice nothing amazing but not bad and the screen looks beautiful,True,thompson,winter
ORD181947,ID0579398336,2019-12-17,nickolson,"[('pearTV', 1), ('Universe Note', 2), ('Lucent 330S', 1), ('Toshika 750', 1)]",18760.0,72.35,-37.8175174,144.9733504,5,17894.35,Summer,False,0.3545969308240055,"not unlocked just got my phone, the phone was not unlocked and did not come with the s pen .",False,nickolson,summer
ORD193786,ID0259159800,2019-12-23,nickolson,"[('iStream', 2), ('Olivia x460', 1), ('Thunder line', 1), ('Toshika 750', 2)]",12345.0,69.42,-37.8220936,144.9635461,0,12414.42,Winter,True,0.6553990079343439,i used it to control my smart home devices. works great.,True,nickolson,winter
ORD498355,ID4416171556,2019-09-24,thompson,"[('Alcon 10', 1), ('pearTV', 1), ('Lucent 330S', 2), ('iAssist Line', 1)]",19945.0,88.4,-37.8054976,144.949578,10,18038.9,Spring,False,0.8277779608223718,phones are junk! terrible purchase! phones through digico not very good!,False,thompson,spring
ORD327637,ID0597633369,2019-05-08,bakers,"[('Olivia x460', 2), ('pearTV', 1), ('Toshika 750', 1)]",13080.0,80.98,-37.8000945,144.98088909999996,25,9890.98,Autumn,False,1.6733399932858395,just wow! love this phone so much!!!😍 almost 5 years with this phone holding strong!! & i only had to fix the screen once from dropping it.,True,bakers,autumn
ORD180999,ID3189789232,2019-03-11,nickolson,"[('Thunder line', 1), ('Toshika 750', 2)]",10820.0,68.95,-37.8040024,144.968017,10,9806.95,Autumn,False,1.6282093033845304,"great phone, great deal this is exactly what i wanted and what i expected. excellent!",True,nickolson,autumn
ORD199477,ID3555805912,2019-04-09,thompson,"[('Universe Note', 2), ('Lucent 330S', 2), ('Candle Inferno', 1)]",9790.0,66.26,-37.8051664,144.93705659999995,10,8877.26,Autumn,False,1.2126116827496896,"beats the hell out of htc!!!!! this phone is more then anything i could have imagined. i can do practically everything that i want to do and more. the picture quality is amazing, although a little slow when focusing. i would recommend this phone to any and everyone.",True,thompson,autumn
ORD449676,ID4884445035,2019-01-18,thompson,"[('iStream', 2), ('Olivia x460', 1), ('Thunder line', 1)]",3705.0,102.02,-37.8009434,144.93465619999995,0,3807.02,Summer,False,1.7001064162628174,five stars good service great phone,True,thompson,summer
ORD485472,ID0122817669,2019-06-13,thompson,"[('Universe Note', 2), ('Thunder line', 2), ('Candle Inferno', 1), ('Lucent 330S', 2)]",14150.0,76.72,-37.822214,144.9499179,15,12104.22,Winter,False,1.0900061248249318,we bought the tablet for our kid and it actually is good for her.,True,thompson,winter
ORD360484,ID1458418093,2019-01-21,bakers,"[('Universe Note', 1), ('Alcon 10', 1), ('Candle Inferno', 1)]",12830.0,80.89,-37.8196142,145.0099096,25,9703.39,Summer,False,1.6751646452065654,"exactly as described aside from a few pieces of cosmetic damage, which was forewarned in the description, functions exactly as expected. if i need a new (new to me) in the future. i shall definitely be giving their wares a browse, aaa seller.",True,bakers,summer
ORD096563,ID0576831013,2019-08-31,bakers,"[('Olivia x460', 1), ('pearTV', 1), ('iStream', 2), ('Alcon 10', 2)]",25735.0,77.97,-37.817416,144.9877522,0,25812.97,Winter,False,1.0547261309484672,"easy setup. iassist needs a lot of training,",True,bakers,winter
ORD321052,ID2247182216,2019-07-07,thompson,"[('Universe Note', 1), ('Toshika 750', 1)]",16775.0,50.6,-37.8185906,144.95574140000005,15,14309.35,Winter,False,1.006631265806114,the phone i got keeps saying that unauthorized action and ... the phone i got keeps saying that unauthorized action and needs to restart with a warning icon on top and cant use it,True,thompson,winter
ORD010115,ID3721154040,2019-12-07,bakers,"[('iStream', 2), ('Toshika 750', 1), ('Thunder line', 2), ('Olivia x460', 2)]",11430.0,102.08,-37.8157557,145.0126113,5,10960.58,Summer,False,1.6555891487263752,great buy! very satisfied! this product came with a charger and a manual. it was indeed unlocked and works well in the caribbean on our local networks. i love lumias because they are so durable and don't have all the confusing frills of other phones. it was a great buy!,True,bakers,summer
ORD218062,ID2117205389,2019-10-22,nickolson,"[('Olivia x460', 1), ('Alcon 10', 1), ('Lucent 330S', 1), ('Candle Inferno', 1)]",11835.0,60.59,-37.8242126,144.9733404,5,11303.84,Spring,True,0.7077934629159145,"phone quit no seller response phone quit working (screen) after one month. could not be repaired. no response from seller. would not consider product from this seller, nor would i ever purchase anything without some type of warranty. purchase at your own risk.....",True,nickolson,spring
ORD315851,ID0571731180,,thompson,"[('iStream', 1), ('pearTV', 2), ('Candle Inferno', 2), ('Universe Note', 2)]",20530.0,80.8,-37.8242325,144.9438579,0,20610.8,Autumn,False,1.315918184199931,great product worth the money at first i was like oh this product will probably suck by the time i get it but the phone works great the battery life is awesome it works brand new i haven’t had any problems with it.,True,thompson,autumn
ORD323888,ID0702373594,2019-03-25,thompson,"[('Toshika 750', 2), ('iStream', 2), ('Lucent 330S', 2)]",11400.0,49.85,-37.8066464,144.9416534,10,10309.85,Autumn,False,0.8218508176904232,"wrong color please change you guys need to change the color option to black sapphire because it's not black, but actually a dark blue phone",False,thompson,autumn
ORD272615,ID2462381375,2019-12-24,thompson,"[('Toshika 750', 1), ('Alcon 10', 1), ('Universe Note', 1)]",16720.0,107.74,-37.799825,144.9639739,5,15991.74,Summer,False,2.0607715259766706,excellent excelltnt,True,thompson,summer
ORD212210,ID0581710135,2019-01-18,thompson,"[('pearTV', 1), ('Olivia x460', 1), ('Candle Inferno', 2)]",8395.0,68.46,-37.8050396,144.9267227,0,8463.46,Summer,False,1.9787342715454899,two stars phone has charge issue,False,thompson,summer
ORD172931,ID0290048306,2019-07-04,thompson,"[('Toshika 750', 2), ('Thunder line', 1)]",10820.0,65.86,-37.8098167,144.93606530000002,0,10885.86,Winter,False,1.0174898961426262,great smartphone great smartphone,True,thompson,winter
ORD463645,ID2670903133,2019-01-01,thompson,"[('Toshika 750', 2), ('Universe Note', 2), ('iStream', 1)]",15690.0,81.33,-37.803438,144.962735,15,13417.83,Summer,False,1.71718382047865,"android phone i wish i had gotten memory. but, for me at 70 yrs old, it is good. my phone does not rule my life.",True,thompson,summer
ORD072710,ID0364845517,2019-05-11,bakers,"[('iStream', 2), ('iAssist Line', 2)]",4750.0,52.7,-37.80124970000001,144.9806273,15,4090.2,Autumn,False,1.61002537360574,don't sell garbage item defective.. lost the signal everywhere,False,bakers,autumn
ORD019129,ID5884356140,2019-07-02,thompson,"[('iAssist Line', 1), ('Alcon 10', 1), ('Candle Inferno', 1)]",11605.0,82.48,-37.82559420000001,144.9339725,15,9946.73,Spring,False,1.8405421216935625,"5 star phone ! i had my last phone 12 years, not easy getting used to new phone, but it is very nice. gets easier every day, and it talks to me, wow!",True,thompson,spring
ORD266819,ID6207096573,2019-10-26,thompson,"[('Thunder line', 2), ('iStream', 2), ('Universe Note', 1), ('Toshika 750', 2)]",16750.0,76.06,-37.8139829,144.9546832,15,14313.56,Spring,True,0.6845513127087066,five stars great product that works in kuwait!!!,True,thompson,spring
ORD470080,ID0282845971,2019-07-14,bakers,"[('Universe Note', 2), ('Olivia x460', 1), ('Toshika 750', 1)]",12445.0,66.04,-37.8051508,145.0057666,0,12511.04,Winter,False,1.070889408271258,five stars best phone 2018,True,bakers,winter
ORD060640,ID0846546204,2019-05-10,nickolson,"[('Toshika 750', 1), ('Candle Inferno', 1)]",4750.0,60.25,-37.8187471,144.96786830000005,15,4097.75,Autumn,True,0.14877118271499304,five stars i'm satisfied with this item,True,nickolson,autumn
ORD318542,ID0373634031,2019-06-11,thompson,"[('iStream', 1), ('pearTV', 1), ('Candle Inferno', 1)]",2655.0,66.46,-37.8231612,144.95174640000005,5,2588.71,Winter,False,1.2364734016387575,great service i loved my new phone ! the service was fast and the phone was exactly how it was shown,True,thompson,winter
ORD138629,ID6222911324,2019-03-29,bakers,"[('Thunder line', 1), ('Alcon 10', 2)]",20080.0,81.44,-37.8109964,145.0106914,25,15141.44,Autumn,False,1.362636060672278,great great,True,bakers,autumn
ORD223226,ID0247417837,2019-12-27,nickolson,"[('Universe Note', 1), ('Lucent 330S', 1), ('Candle Inferno', 2)]",5540.0,65.53,-37.81815570000001,144.96896759999996,10,5051.53,Summer,True,0.07079703594820282,five stars i love my ipad!!!!,True,nickolson,summer
