order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD347063,ID0319159694,2019-06-14,Thompson,"[('Alcon 10', 1), ('Thunder line', 1), ('iAssist Line', 2), ('Olivia x460', 2)]",18030,66.86,-37.8101542,144.95770290000004,10,16293.86,Winter,False,0.9763,perfect phone and functions with bigger screen. this came right on time and made transfering over contacts easy. perfect phone well constructed and bigger screen for my husbands tired eyes. he swears he will nevwr go back to alcons again.,True
ORD269757,ID2885248626,2019-12-24,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 1)]",6545,100.6,-37.8050539,144.9713636,0,6645.6,Summer,True,1.5158,five stars the phone is working perfectly fine,True
ORD353251,ID1889062696,2019-10-03,Bakers,"[('Toshika 750', 1), ('Lucent 330S', 2)]",6780,96.66,-37.8096129,144.9913663,15,5859.66,Spring,True,0.3426,"great phone great pictures, great screen, great phone",True
ORD355004,ID5002595014,2019-05-31,Thompson,"[('Olivia x460', 1), ('pearTV', 2)]",13845,47.94,-37.8125142,144.9525304,25,10431.69,Autumn,False,0.4806,worst phone ever made by a phone company this is the worst phone ever do not buy. olivia should be ashamed and will do more research before buying a new phone.,False
ORD074968,ID6209089619,2019-05-30,Thompson,"[('Alcon 10', 2), ('Thunder line', 1), ('Universe Note', 1)]",23530,87.1,-37.8187252,144.9166737,25,17734.6,Autumn,True,2.7565,great value great phone for my daughter. the extra battery life is amazing! i would consider a lucentrola phone for when my 10 needs to be replaced.,True
ORD191504,ID1449431609,2019-07-15,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 2), ('Lucent 330S', 2), ('Universe Note', 1)]",17000,62.97,-37.8132915,144.97355919999995,5,16212.97,Winter,False,0.6876,we have only been using iassist for a couple of days and are having a lot of fun with our new toy. it like having a new household member! we are trying to learn all the different featues and benefits that come with it.,True
ORD445181,ID0030385484,2019-12-06,Bakers,"[('Alcon 10', 1), ('Toshika 750', 1)]",13270,94.48,-37.8163763,144.9963062,0,13364.48,Summer,True,0.7165,best phone i ever had! best phone i ever had! lasted 3 years battery life low now did all it could and more and cheap who needs a $900 phone really! :),True
ORD188559,ID0137157881,2019-10-13,Thompson,"[('Alcon 10', 1), ('Universe Note', 2)]",15850,79.46,-37.80357460000001,144.9454149,5,15136.96,Spring,False,1.0232,mss i like this phone.,True
ORD393441,ID6167279392,2019-11-11,Thompson,"[('iAssist Line', 1), ('Universe Note', 1), ('Olivia x460', 2), ('Alcon 10', 1)]",17075,100.72,-37.8115567,144.9568154,15,14614.47,Spring,True,0.8661,five stars my teenager loves it.,True
ORD068679,ID0576863670,2019-08-24,Nickolson,"[('Thunder line', 2), ('pearTV', 2), ('Toshika 750', 2), ('Lucent 330S', 1)]",26850,69.56,-37.8241145,144.98670019999997,25,20207.06,Winter,False,1.6283,five stars it's an excellent phone i recommend it,True
ORD324682,ID3419354762,2019-03-26,Nickolson,"[('Thunder line', 1), ('Candle Inferno', 2), ('pearTV', 2), ('iStream', 1)]",15810,66.83,-37.8093928,144.9723086,5,15086.33,Autumn,False,1.0527,cheapest price nice phone,True
ORD448258,ID1668523277,2019-01-25,Nickolson,"[('pearTV', 2), ('Alcon 10', 2), ('iAssist Line', 2), ('Universe Note', 1)]",38420,72.04,-37.821085,144.9610726,0,38492.04,Summer,False,0.7954,"great condition but would not charge on the charger that ... received it in a timely manner, great condition but would not charge on the charger that was provided and takes hours to charge, and the phone will start to freak out every once in awhile. and freeze.",True
ORD419885,ID2358053032,2019-11-14,Bakers,"[('Olivia x460', 2), ('Universe Note', 1), ('iStream', 2), ('pearTV', 1)]",12510,60.83,-37.812075,144.98850869999995,0,12570.83,Spring,False,0.635,"don't buy! less than 1 year and the cellphone is not charging i bought this cellphone in dec18 and now, less than one year later, the cellphone is not charging anymore. very poor quality!",False
ORD491998,ID2640748702,2019-05-13,Thompson,"[('iStream', 1), ('Toshika 750', 1), ('Universe Note', 2), ('Alcon 10', 2)]",29270,65.71,-37.8040613,144.95308480000003,15,24945.21,Autumn,False,1.095,"easy return really not what i was looking for, but return was without issue.",True
ORD327050,ID5001030280,2019-09-10,Thompson,"[('iAssist Line', 2), ('Candle Inferno', 1), ('Toshika 750', 2), ('iStream', 1)]",13670,73.32,-37.8115349,144.95209680000005,5,13059.82,Spring,False,0.46,a good product the phone is really good and has a good battery time.,True
ORD453064,ID0777753015,2019-12-29,Thompson,"[('iStream', 1), ('pearTV', 2), ('Olivia x460', 1), ('Lucent 330S', 2)]",16455,81.2,-37.8057632,144.9560944,0,16536.2,Summer,True,1.1053,phone was not unlocked phone was not unlocked and we called at&t and they couldn't even unlock the phone it was still under contract. very disappointed and had to send back. but the return process was a breeze 👍,False
ORD087606,ID0247417840,2019-10-30,Nickolson,"[('Alcon 10', 1), ('Universe Note', 2), ('pearTV', 2), ('Toshika 750', 2)]",37110,95.05,-37.8181245,144.96939,15,31638.55,Spring,True,0.0543,"thank you lifeline for all your support great phone, great customer support by lifeline. the phone is exactly as advertised by lifeline, i will recommend purchasing this phone from the same supplier.",True
ORD001720,ID1463620734,2019-03-13,Bakers,"[('Lucent 330S', 2), ('Toshika 750', 1), ('Universe Note', 1), ('pearTV', 1)]",16540,66.08,-37.8178978,144.9929822,25,12471.08,Autumn,False,0.9016,"i bought this as an upgrade from my old candle. works awesome, i can even watch movies through my digico gold. plenty of apps to choose from. awesome little tablet.",True
ORD160991,ID0547587098,2019-01-31,Bakers,"[('iStream', 2), ('Lucent 330S', 2)]",2760,70.01,-37.8142178,144.9901061,0,2830.01,Summer,False,0.6512,five stars one of my all time favorite phones.,True
ORD099364,ID0580530692,2019-08-25,Bakers,"[('Toshika 750', 1), ('iStream', 2), ('Thunder line', 1)]",6800,68.96,-37.8009174,145.010809,0,6868.96,Winter,True,1.7024,bad experience it froze on me the first week,False
ORD287417,ID0373644846,2019-10-04,Thompson,"[('Toshika 750', 2), ('iAssist Line', 2)]",13090,114.94,-37.8079358,144.9210938,10,11895.94,Spring,True,2.3445,"very useful & stylish watch fantastic, useful & stylish smart watch from olivia, i really love it 👍👍👍",True
ORD162722,ID1449431389,2019-03-11,Nickolson,"[('Lucent 330S', 1), ('pearTV', 2), ('iAssist Line', 1), ('Universe Note', 1)]",19525,63.59,-37.8156715,144.9738142,0,19588.59,Autumn,False,0.4964,like my s6 very pleased with all aspects of this phone. it was a great value!,True
ORD245401,ID3218293521,2019-02-23,Thompson,"[('iAssist Line', 2), ('Toshika 750', 2), ('Candle Inferno', 2)]",13950,74.78,-37.8043,144.9458355,15,11932.28,Summer,False,0.9384,"lucentrola barrage v860 worked perfect right out of the box, no problems activating with verizon wireless. love this phone. it is great.",True
ORD247897,ID3215191977,2019-09-22,Thompson,"[('iAssist Line', 1), ('iStream', 2), ('Alcon 10', 1), ('Universe Note', 2)]",18375,76.17,-37.807676,144.95527090000004,0,18451.17,Spring,False,0.9109,five stars great android. evryone should have one..,True
ORD130915,ID0591276363,2019-05-20,Nickolson,"[('Toshika 750', 2), ('Olivia x460', 1)]",9865,68.79,-37.823809,144.9564558,0,9933.79,Autumn,False,1.2895,great purchase great. cheaper than could purchase with my phone carrier. good value. would buy again.,True
ORD489169,ID0641025396,2019-10-21,Thompson,"[('Toshika 750', 1), ('Universe Note', 1)]",7770,97.68,-37.8112963,144.94402150000005,0,7867.68,Spring,True,0.3087,pretty sturdy its a pretty sturdy phone as for the feel. i havent used it sufficiently for knowing whether it works without a glitch.,True
ORD404331,ID0639368399,2019-10-10,Thompson,"[('Olivia x460', 1), ('iStream', 1)]",1375,80.82,-37.8208657,144.95518719999995,10,1318.32,Spring,False,1.1582,five stars great,True
ORD410808,ID1404216319,2019-04-03,Bakers,"[('Toshika 750', 2), ('iStream', 1)]",8790,81.6,-37.80113789999999,144.9886054,0,8871.6,Autumn,True,1.1454,sick perfect just as good as a brand new one,True
ORD160622,ID2189161532,2019-12-30,Thompson,"[('pearTV', 2), ('Candle Inferno', 1)]",13050,74.99,-37.8090669,144.9552079,10,11819.99,Summer,False,0.8207,defenetly recomend i have had it for 2 months now and it has bin great,True
ORD375632,ID0628175395,2019-06-20,Thompson,"[('Universe Note', 1), ('Alcon 10', 1)]",12400,73.32,-37.8130318,144.9485519,25,9373.32,Winter,True,0.1364,love this phone best product i've brought,True
ORD040891,ID6222911334,2019-09-15,Bakers,"[('Universe Note', 1), ('Alcon 10', 2), ('Lucent 330S', 1)]",22580,83.06,-37.8120044,145.015264,10,20405.06,Spring,False,1.7758,good seller good phone and delivery on time,True
ORD053308,ID0746912550,2019-10-28,Nickolson,"[('Candle Inferno', 2), ('iAssist Line', 1), ('Universe Note', 2), ('Toshika 750', 1)]",14305,105.47,-37.825129,144.98281540000005,0,14410.47,Spring,True,1.3746,"very complete product, just as i was expecting costumers realy have to like windows phone os, and this phone its a good way of have everithing synchronyze with your computer",True
ORD251783,ID0554206040,2019-04-20,Thompson,"[('pearTV', 1), ('Toshika 750', 1)]",10630,82.54,-37.7984818,144.9358695,15,9118.04,Autumn,True,1.8617,five stars great phone. great seller. great price. thank you,True
ORD173783,ID5797758270,2019-06-19,Thompson,"[('iStream', 1), ('pearTV', 1), ('Lucent 330S', 1), ('Universe Note', 1)]",11140,76.94,-37.806894,144.94503,25,8431.94,Winter,True,0.6678,"solid device for the price. phone looked damn near new. it came with the oem s-pen but, not the original charger or packing. the device itself was on t-mobile until i inserted my verizon sim card. it booted up and updated immediately. very satisfied with purchase & seller. highly recommend.",True
ORD132318,ID0591434903,2019-06-09,Nickolson,"[('Universe Note', 1), ('pearTV', 1), ('iAssist Line', 1)]",11985,73.05,-37.8175268,144.96855290000005,0,12058.05,Winter,True,0.1478,best phone i ever owned simply fantastic...its unfortunate many us consumers don't see value in these newly introduced xp smartphone phones and blindly pay thrice the price for a similar phone from pear and olivia...,True
ORD450963,ID0260906828,2019-11-07,Bakers,"[('Lucent 330S', 2), ('Alcon 10', 2)]",20360,87.69,-37.8211643,145.01407609999995,0,20447.69,Spring,False,2.0716,"works perfect and runs smooth smartphone arrived on time & intact ( brand new) ; works perfect and runs smooth. great value of a device; just needed a smartphone, to get me running...until another purchase! ;-)",True
ORD149055,ID1463620444,2019-05-12,Bakers,"[('Olivia x460', 2), ('pearTV', 1)]",8760,33.3,-37.8180792,144.99466769999995,5,8355.3,Autumn,False,0.9012,"easy to set up worked great as a replacement for my mom's phone, quick and easy to set up with out having to go to verizon.",True
ORD376384,ID0702375968,2019-12-02,Thompson,"[('iAssist Line', 2), ('Candle Inferno', 1)]",4880,57.23,-37.807413,144.9429085,25,3717.23,Summer,False,0.6905,do not buy from this buyer item does not come with correct charger and does not have stylus.,False
ORD350061,ID0575572041,2019-03-05,Nickolson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('Olivia x460', 2)]",7630,81.45,-37.8244389,144.9799518,5,7329.95,Autumn,True,1.1223,"excellent upgrade from the note2 great phone! love the updates from the note 2. its a large format phone, but doesn't feel too big in my pocket. screen resolution is great!",True
ORD233495,ID3394730433,2019-11-08,Thompson,"[('iAssist Line', 1), ('pearTV', 1), ('Lucent 330S', 2), ('Candle Inferno', 2)]",11855,73.23,-37.810308,144.94934809999995,5,11335.48,Spring,False,0.3309,"good product for a good price camera quality, storage and battery life of the phone are value for the price i paid.",True
ORD192661,ID0260906776,2019-11-04,Bakers,"[('iAssist Line', 1), ('pearTV', 1)]",8535,88.57,-37.8230452,145.012743,15,7343.32,Spring,False,2.1169,awesome!,True
ORD410102,ID0247032406,2019-11-26,Nickolson,"[('iStream', 1), ('Olivia x460', 2), ('pearTV', 1)]",8910,99.74,-37.8141262,144.9735497,25,6782.24,Spring,True,0.6092,great phone! great product and in great condition for being refurbished . no complaints,True
ORD390279,ID4754129530,2019-09-05,Thompson,"[('Olivia x460', 2), ('Toshika 750', 1)]",6770,111.83,-37.8086354,144.9230676,10,6204.83,Spring,True,2.1581,"it works fine, but sensitive to swipe on one side.",True
ORD283339,ID2755217882,2019-09-29,Bakers,"[('Toshika 750', 1), ('iStream', 1), ('Universe Note', 1)]",7920,74.88,-37.8048505,144.9935105,10,7202.88,Spring,False,0.5925,moneys worth it nice phone... got my moneys worth for it,True
ORD322768,ID0711331436,2019-11-03,Thompson,"[('Universe Note', 1), ('Candle Inferno', 1)]",3880,63.76,-37.8073242,144.9573854,5,3749.76,Spring,False,1.0852,no expandability or life expectancy! junk! no replaceable battery means no deal! going lg g4 and hoping olivia gets much smarter very soon because i will never buy a phone that bricks itself when the battery fails!,False
ORD070280,ID0650285160,2019-06-27,Nickolson,"[('Toshika 750', 1), ('iStream', 1)]",4470,65.81,-37.8136323,144.9749776,5,4312.31,Winter,False,0.73,"my family love it so much i bought these phones for my mom and stepdad, they loved it so much. they live far away from the us, its very nice and they loved it. plus it is unlocked so it easy to use it right away. i would recommend for anyone especially who live abroad.",True
ORD484697,ID3208518265,2019-11-29,Nickolson,"[('pearTV', 1), ('iAssist Line', 1), ('Toshika 750', 2)]",17175,86.02,-37.8005161,144.9723404,25,12967.27,Spring,False,2.0274,"i purchased this item for my husband and he has liked reading candle books on it and the other features like silk, etc. light little tablet with good features.",True
ORD085462,ID0581711528,2019-06-04,Thompson,"[('Universe Note', 2), ('iStream', 1), ('Lucent 330S', 1)]",8280,71.38,-37.80529420000001,144.92855580000003,25,6281.38,Winter,False,1.8236,xiaomi mi 8 lite awesome phone with great features. camera is great.,True
ORD008280,ID6202471425,2019-06-19,Nickolson,"[('Alcon 10', 2), ('Thunder line', 1)]",20080,67.65,-37.8233446,144.98147790000004,15,17135.65,Winter,False,1.1745,love my phone yes it is rather large. yes some people will not be able to get it into their pockets. but it is powerful and has a great hd screen,True
ORD384786,ID0711333527,2019-10-05,Thompson,"[('pearTV', 2), ('iAssist Line', 1), ('Candle Inferno', 1)]",15275,88.74,-37.8063165,144.9559998,5,14599.99,Spring,True,1.0572,ban these companies not a suitable product for us markets us should ban these companies,False
ORD481129,ID0227324643,2019-06-25,Bakers,"[('Lucent 330S', 2), ('Thunder line', 2)]",6820,78.72,-37.800594,144.9915664,25,5193.72,Winter,True,1.0951,super batería exelente calidad precio,True
ORD084793,ID4248528827,2019-09-07,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 1), ('Alcon 10', 2), ('Thunder line', 1)]",25625,104.56,-37.8092601,144.9785159,15,21885.81,Spring,True,1.3044,"everything is great so far looked new. battery efficiency at 100%. everywas great except how long it took to arrive. they said by 9pm and that about how long it took. bought a ""new"" pixel 3a xl which was clearly used and it only had 94% battery efficiency so i'm happy with this.",True
ORD000688,ID0777806543,2019-06-18,Thompson,"[('iAssist Line', 1), ('Olivia x460', 2), ('Alcon 10', 1)]",13625,63.99,-37.8031543,144.9555269,5,13007.74,Winter,True,1.2947,ordered dec 9th and got my order after christmas and it was supposed to be delivered on dec 17th,False
ORD057280,ID3146808072,2019-08-23,Bakers,"[('iStream', 1), ('Candle Inferno', 2)]",1010,78.48,-37.8120724,144.9871468,5,1037.98,Winter,True,0.7477,"decent basic phone, great for the price though. i buy these for my grandparents as cheapie at&t phones. while they work fine most of the time, my grandmother is on her second device as the first just up and died. for the price they are tough to beat if you just need a basic phone.",True
ORD257167,ID2717237175,2019-06-11,Nickolson,"[('pearTV', 2), ('Universe Note', 1), ('Alcon 10', 2), ('iStream', 1)]",34120,71.46,-37.7989278,144.96927119999995,10,30779.46,Winter,False,2.1894,. it's ok,True
ORD058569,ID5231666921,2019-10-06,Thompson,"[('Candle Inferno', 1), ('Universe Note', 2), ('Olivia x460', 2)]",9780,107.24,-37.8261784,144.951993,15,8420.24,Spring,True,1.5645,five stars good phone. does what it needs to do. very satisfied with purchase.,True
ORD000400,ID0294619847,2019-09-07,Nickolson,"[('Thunder line', 1), ('Toshika 750', 2), ('iAssist Line', 2)]",15270,60.89,-37.8194584,144.96165019999995,5,14567.39,Spring,False,0.7014,sadly no having istream support is resulting in my last tablet purchase from digico.,False
ORD057275,ID0361269187,2019-07-25,Bakers,"[('Candle Inferno', 2), ('iAssist Line', 1)]",3085,103.11,-37.8006133,144.9773735,0,3188.11,Winter,True,1.8863,i m very sad to say that this iteam doesn't fit as i ... i m very sad to say that this iteam doesn't fit as i expected it didn't work on my network so i sent it back to digico hope next time whenever i will buy anything from digico would be great work. samir parmar,False
ORD304123,ID0036824732,2019-09-16,Thompson,"[('Universe Note', 2), ('Toshika 750', 1)]",11220,89.74,-37.8252974,144.94705259999995,5,10748.74,Spring,True,1.4053,device is incompatible with my service provider device is incompatible with my service provider,False
ORD133490,ID3121558869,2019-04-17,Bakers,"[('Candle Inferno', 2), ('Olivia x460', 2)]",3310,50.59,-37.80476779999999,144.9985503,0,3360.59,Autumn,False,0.6511,one star phone got heated very badly so had to return and got refunded,False
ORD246088,ID5563404260,2019-10-23,Bakers,"[('Candle Inferno', 1), ('Olivia x460', 1)]",1655,93.7,-37.81806829999999,145.0106825,15,1500.45,Spring,True,1.629,"bought this in october in 2018 doesn't work as of today this phone claims to be refurbished, but it always had issues with the charging pins and its a common issue with this phone. don't purchase",False
ORD314268,ID1449431515,2019-09-23,Nickolson,"[('iAssist Line', 2), ('iStream', 1)]",4600,113.145,-37.8134284,144.973982,25,3563.145,Spring,False,0.6947,five stars better than expected,True
ORD473791,ID6167489489,2019-01-27,Nickolson,"[('Lucent 330S', 1), ('iAssist Line', 2), ('Thunder line', 2)]",10040,72.08,-37.8179571,144.9618977,0,10112.08,Summer,False,0.6767,great great phone at a great price,True
ORD185813,ID0248746698,2019-05-24,Bakers,"[('Toshika 750', 2), ('iStream', 2)]",8940,62.7,-37.8110439,144.99220559999995,25,6767.7,Autumn,True,0.2906,no funciona no prende no se prende el cel y está súper mal estéticamente quiero que me devuelva mi plata 😩,False
ORD439749,ID0248746627,2019-12-16,Bakers,"[('Toshika 750', 2), ('iAssist Line', 1)]",10865,64.31,-37.8113945,144.9958138,0,10929.31,Summer,False,0.1639,"qwerty my phone from olivia, through digico, has been more than satisfactory. it is much more convenient than my previous phone.",True
ORD281992,ID1224869089,2019-10-02,Thompson,"[('iAssist Line', 1), ('Thunder line', 1)]",4405,148.11,-37.8136452,144.9411774,15,3892.36,Spring,True,0.5293,not bad at all great budget phone,True
ORD137439,ID0591430819,2019-01-10,Nickolson,"[('Lucent 330S', 2), ('Candle Inferno', 1)]",2890,65.98,-37.81745720000001,144.967618,5,2811.48,Summer,False,0.212,speaker could be in a better spot. kool,True
ORD030886,ID6167344571,2019-12-16,Nickolson,"[('Candle Inferno', 2), ('Alcon 10', 1)]",9810,55.21,-37.8157792,144.9738209,5,9374.71,Summer,False,0.4891,device not unlocked just got my note 9 in the mail today everything seemed to be in order but when i turned the phone on and started to set everything up the device told me that it is restricted. not unlocked like the seller claimed and i have no way to unlock it so i wasted my time and money with this phone,False
ORD460273,ID0361268955,2019-10-10,Bakers,"[('Alcon 10', 1), ('iAssist Line', 2)]",13400,110.76,-37.7997618,144.9777416,10,12170.76,Spring,True,1.9142,five stars very nice.,True
ORD330463,ID2975216743,2019-07-08,Thompson,"[('Olivia x460', 1), ('Lucent 330S', 2), ('iStream', 2), ('Toshika 750', 2)]",12625,55.72,-37.7994877,144.95932319999997,0,12680.72,Winter,False,1.821,not good condition! this phone is used and scratched,False
ORD245683,ID0579980728,2019-08-06,Thompson,"[('Olivia x460', 2), ('pearTV', 1), ('Thunder line', 2)]",13120,58.57,-37.8084351,144.9430765,15,11210.57,Winter,True,0.5881,one star phone completely froze up a day after receiving it. returned it and got a full refund.,False
ORD045164,ID6222911334,2019-04-12,Bakers,"[('Olivia x460', 2), ('Thunder line', 2), ('Alcon 10', 1), ('iAssist Line', 2)]",20210,68.61,-37.8120044,145.015264,15,17247.11,Autumn,False,1.7758,"love it, it is a really nice phone....love it",True
ORD201247,ID0370478025,2019-06-19,Bakers,"[('Toshika 750', 2), ('Alcon 10', 1)]",17590,69.38,-37.8084499,145.01278119999995,25,13261.88,Winter,False,1.553,fits in shirt pocket... superior performance... they don't make 'em like this any more fits in shirt pocket... superior performance... they don't make 'em like this any more,True
ORD493317,ID1492175313,2019-07-11,Thompson,"[('Toshika 750', 1), ('Alcon 10', 2)]",22220,68.08,-37.8026534,144.96349080000005,10,20066.08,Winter,True,1.8248,"it didn't work the phone didn't work at all. it was heating up and could not hold charge, i returned it.",False
ORD096679,ID1224821943,2019-01-23,Thompson,"[('Olivia x460', 2), ('Lucent 330S', 2), ('Thunder line', 2)]",9270,91.39,-37.8123469,144.93826030000002,10,8434.39,Summer,True,0.7755,good device,True
ORD061110,ID2188404539,2019-02-24,Nickolson,"[('Lucent 330S', 1), ('Thunder line', 1), ('pearTV', 2), ('Alcon 10', 1)]",24980,71.74,-37.8130849,144.9670666,5,23802.74,Summer,False,0.6511,excellent phone excellent phone. easy to use. battery excellent. have had no trouble,True
ORD408184,ID0387266341,2019-11-17,Thompson,"[('Alcon 10', 1), ('Universe Note', 2)]",15850,76.41,-37.8095974,144.9535538,15,13548.91,Spring,False,0.6652,five stars excellent and quick.,True
ORD487126,ID0636707596,2019-03-06,Thompson,"[('Thunder line', 2), ('iStream', 1)]",4510,63.95,-37.81650689999999,144.9459417,10,4122.95,Autumn,False,0.4381,this is an awesome product love the flexibility it has with not only book reading but other apps as well.,True
ORD136115,ID0781096056,2019-01-30,Thompson,"[('iStream', 2), ('Universe Note', 2), ('Thunder line', 1), ('Olivia x460', 1)]",10605,76.49,-37.8024434,144.9445601,25,8030.24,Summer,False,1.1599,good price so far so good. no issues in 1 month.,True
ORD391809,ID0282825767,2019-03-04,Thompson,"[('pearTV', 2), ('iStream', 1), ('Candle Inferno', 1)]",13200,65.26,-37.802861,144.9522012,10,11945.26,Autumn,True,1.1819,two stars this mobile is not connecting in bluetooth to other mobile and download problem and not recognizing in computer.,False
ORD067470,ID4909776701,2019-05-14,Bakers,"[('Olivia x460', 2), ('Thunder line', 1)]",4630,34.505,-37.8230547,145.00036630000002,15,3970.005,Autumn,False,1.5221,"five stars very happy with it, so far it works perfectly",True
ORD203614,ID3222703103,2019-03-03,Thompson,"[('Thunder line', 2), ('Alcon 10', 1), ('iStream', 2)]",13610,78.37,-37.8028864,144.9508198,10,12327.37,Autumn,True,1.1383,sch-u360 my wife is very happy with this phone and likes how compact the phone is and how easy it isw to use.,True
ORD409586,ID0331417008,2019-08-07,Bakers,"[('Thunder line', 2), ('Olivia x460', 2), ('Alcon 10', 1), ('pearTV', 1)]",22070,68.51,-37.8217938,145.00951740000005,5,21035.01,Winter,True,1.8174,"run like the wind from this inferior phone! olivia should be ashamed to have made such an inferior, slow phone. it stalls, and god forbid you have too many browser windows open - it gets overwhelmed very easily. avoid this phone at all costs. a note5 and above is your best bet.",False
ORD148568,ID0736011483,2019-10-19,Nickolson,"[('iAssist Line', 1), ('Candle Inferno', 1), ('Alcon 10', 2), ('Toshika 750', 1)]",24875,74.64,-37.8246789,144.9705324,15,21218.39,Spring,False,0.6827,nextel boost phone great product that is as great for nextel as it is for boost insert your sim & go!,True
ORD447568,ID0163654180,2019-08-20,Nickolson,"[('Candle Inferno', 1), ('pearTV', 2), ('Olivia x460', 2)]",15500,67.61,-37.8271104,144.98367050000004,25,11692.61,Winter,True,1.562,not worth the money can barely hear when talking on the phone . also the bottom always supper scratched when it arrived,False
ORD033059,ID0581715612,2019-12-11,Thompson,"[('Toshika 750', 2), ('Olivia x460', 1), ('Thunder line', 2), ('Universe Note', 1)]",17675,84.91,-37.805324,144.933267,5,16876.16,Summer,True,1.4638,bad really slow response time,False
ORD024517,ID6209089619,2019-06-18,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('iStream', 2)]",9680,87.65,-37.8187252,144.9166737,25,7347.65,Winter,True,2.7565,"excellent phone throughly enjoy this model phone, easy to use",True
ORD335367,ID0248746632,2019-05-17,Bakers,"[('pearTV', 1), ('iStream', 2), ('Toshika 750', 2)]",15250,64.99,-37.811841,145.0027823,0,15314.99,Autumn,False,0.695,"not the best option nice looking phone but it takes awhile to show calls coming in, to unlock using fingerprint, no game launchers, no secure folder and youtube video quality is trash. olivia j8 is a better buy.",True
ORD391632,ID0778943230,2019-06-09,Bakers,"[('Alcon 10', 1), ('Olivia x460', 1), ('iAssist Line', 1)]",12400,71.4,-37.8198294,145.01440469999997,0,12471.4,Winter,False,2.0102,good barebones phone i needed a phone to replace the one that my son broke. this was a great cheap phone that does the job. reliable and good signal.,True
ORD192129,ID2383211205,2019-02-06,Nickolson,"[('iAssist Line', 2), ('Olivia x460', 1)]",5675,96.71,-37.8095885,144.9637351,10,5204.21,Summer,True,1.1255,surprisingly good beefy sound out of this thing. i think it might shape up to be one of my favorite thunder devices. i have nearly all of them. ;-),True
ORD094058,ID3481124175,2019-01-21,Nickolson,"[('iStream', 1), ('pearTV', 2), ('Alcon 10', 2)]",30670,60.14,-37.8119302,144.96211780000004,10,27663.14,Summer,False,0.9888,do not buy anything from lucentrola dead after 3 months,False
ORD243229,ID2236727821,2019-03-23,Bakers,"[('Universe Note', 2), ('Lucent 330S', 2), ('Thunder line', 1), ('iStream', 2)]",11840,47.52,-37.8098294,144.9938236,10,10703.52,Autumn,False,0.1252,unhappy could not activate verizon wont let you to old,False
ORD203095,ID2181268844,2019-03-10,Thompson,"[('iAssist Line', 1), ('iStream', 1), ('Toshika 750', 2), ('Lucent 330S', 1)]",12245,82.35,-37.81093370000001,144.959358,15,10490.6,Autumn,True,1.098,... phone has some software glitches but overall its a good this phone has some software glitches but overall its a good phone,True
ORD210691,ID0579980028,2019-10-18,Thompson,"[('iAssist Line', 1), ('Toshika 750', 2), ('iStream', 1), ('Universe Note', 2)]",17915,37.43,-37.8079244,144.9425776,0,17952.43,Spring,False,0.6599,nice phone! everything is working well! nice phone!,True
ORD334684,ID0746921910,2019-03-14,Nickolson,"[('pearTV', 2), ('Candle Inferno', 1), ('iAssist Line', 2), ('Thunder line', 1)]",19680,66.87,-37.8241444,144.9825146,10,17778.87,Autumn,True,1.2965,"dissapointed the olivia was defective , battery drainage in couple hours !",False
ORD448442,ID0310944926,2019-12-15,Bakers,"[('Toshika 750', 1), ('iAssist Line', 1)]",6545,96.05,-37.8038968,145.00363159999995,5,6313.8,Summer,True,1.0034,amazing amazing just amazing best third party seller ever :),True
ORD326388,ID0324235287,2019-10-30,Nickolson,"[('Universe Note', 2), ('iAssist Line', 1), ('Thunder line', 1), ('pearTV', 1)]",17615,56.46,-37.7984619,144.965953,15,15029.21,Spring,True,2.2634,"i loved it i am three days with this smartphone and i loved it. fast, with space, good screen. i will update after some months.",True
ORD018482,ID1560149569,2019-11-20,Thompson,"[('Universe Note', 1), ('Thunder line', 1), ('Toshika 750', 1)]",9950,102.77,-37.815642,144.9373479,5,9555.27,Spring,True,0.9165,"great phone, but gotham cells is shipping out the ... great phone, but gotham cells is shipping out the international dual sim model f5122. that does not carry a us warranty no matter what they say.",True
ORD152968,ID0298045602,2019-03-18,Nickolson,"[('Universe Note', 1), ('Lucent 330S', 2)]",5910,64.72,-37.8251456,144.96115490000005,15,5088.22,Autumn,True,1.0377,it was used and not working correctly i was going to return but decided to keep it since digico didn't honored the same price but now regretting since it was defected. this is horrible,False
ORD316002,ID0283058858,2019-03-13,Bakers,"[('Thunder line', 2), ('iAssist Line', 2)]",8810,79.81,-37.798913,145.0005299,10,8008.81,Autumn,True,1.3188,perfect! prefect brand new phone! exactly like buying it from xp.,True
ORD352914,ID1833877038,2019-01-04,Thompson,"[('iAssist Line', 2), ('Universe Note', 1), ('iStream', 1)]",8050,94.97,-37.8044515,144.9432776,15,6937.47,Summer,True,0.9741,"good price for good quality, phone came as expected lightly used and in compete working condition, great buy for the price!",True
