order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer,shopping_cart_parsed
ORD305072,ID1895925154,2019-04-27,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('Thunder line', 1), ('Toshika 750', 1)]",11910.0,81.11,-37.8063476,144.9596346,25,11991.11,Autumn,True,1.3104,five stars came on time and clean and works well!,1,"[('Alcon 10', 1), ('Candle Inferno', 1), ('Thunder line', 1), ('Toshika 750', 1)]"
ORD483292,ID0103299651,2019-06-16,Nickolson,"[('Olivia x460', 1), ('iStream', 1), ('iAssist Line', 2)]",5533.75,62.68,-37.81559910000001,144.96224880000003,5,5596.43,Winter,False,0.7236,it seems to be ok but the instructions are weak and i can not seem to get it to work. i am going to get my techy friend to help me out and i will update you later,1,"[('Olivia x460', 1), ('iStream', 1), ('iAssist Line', 2)]"
ORD449173,ID0114569880,2019-09-27,Nickolson,"[('Thunder line', 2), ('Olivia x460', 1), ('Lucent 330S', 2), ('Alcon 10', 1)]",12746.25,97.54,-37.8173459,144.9658029,25,12843.79,Spring,True,0.3577,good phone by one great phone will by another for a spare i dont like the new fancy phones this is the best flip phone i have ever bout if you like flip phones get this one,1,"[('Thunder line', 2), ('Olivia x460', 1), ('Lucent 330S', 2), ('Alcon 10', 1)]"
ORD436341,ID0579489323,2019-08-20,Thompson,"[('Alcon 10', 2), ('iAssist Line', 2)]",20115.0,60.33,-37.8157201,144.9505242,10,20175.33,Winter,False,0.4554,the overall design makes it fir very nice in the hand. it is very easy to setup and has features that i did not utilize on previous inferno tablets. i like the camera and the blue shade ability. i like to read before bed and the color really does help me wind down. long lasting battery!,1,"[('Alcon 10', 2), ('iAssist Line', 2)]"
ORD169839,ID1463620781,2019-11-19,Bakers,"[('Alcon 10', 2), ('Universe Note', 2), ('Olivia x460', 1), ('iAssist Line', 2)]",25903.75,104.44,-37.814451700000006,145.0076823,15,26008.19,Spring,True,1.202,"missing items phone appears to be great. however, i'm missing the ear buds, and phone charger and cable . i would like digico to send those missing items, so i can use the phone.",1,"[('Alcon 10', 2), ('Universe Note', 2), ('Olivia x460', 1), ('iAssist Line', 2)]"
ORD409524,ID0560997297,2019-10-03,Thompson,"[('iStream', 1), ('Thunder line', 2), ('iAssist Line', 2)]",7616.0,78.06,-37.8102505,144.93592569999996,15,7694.06,Spring,False,1.0164,"price and durability. i bought the phone for my, he love the phone, the speed memory space and the camara. i will also going to buy one for myself.",1,"[('iStream', 1), ('Thunder line', 2), ('iAssist Line', 2)]"
ORD184645,ID1457647364,2019-03-30,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 2), ('pearTV', 2), ('Thunder line', 2)]",22552.5,78.9,-37.8123179,144.9658842,25,22631.4,Autumn,True,0.7696,love my new phone. i like the phone because i can take clear pictures.,1,"[('Toshika 750', 2), ('iAssist Line', 2), ('pearTV', 2), ('Thunder line', 2)]"
ORD342551,ID2948774560,2019-08-19,Nickolson,"[('pearTV', 2), ('Toshika 750', 2)]",15945.0,78.89,-37.8079477,144.9697767,25,16023.89,Winter,True,1.1854,five stars worked out great,1,"[('pearTV', 2), ('Toshika 750', 2)]"
ORD069791,ID0245507480,2019-05-09,Thompson,"[('iStream', 2), ('Candle Inferno', 1), ('Alcon 10', 1), ('Lucent 330S', 2)]",10926.0,85.32,-37.7991342,144.9613558,10,11011.32,Autumn,True,1.9622,best phone to date this is the best phone on the market. this phone is blazing fast and its waterproof. another big plus is that it can hold another 256 gb micro sd card,1,"[('iStream', 2), ('Candle Inferno', 1), ('Alcon 10', 1), ('Lucent 330S', 2)]"
ORD151359,ID0283334292,2019-10-23,Thompson,"[('Lucent 330S', 2), ('Candle Inferno', 1)]",2890.0,83.34,-37.79917329999999,144.9520019,0,2973.34,Spring,False,1.5641,smooth olivia has been stepping up coming from a universe s2 this phone is amazing i used most of the features and there are plenty more. my favorite feature is the air view im always checking emails and being able to view it without opening it is great,1,"[('Lucent 330S', 2), ('Candle Inferno', 1)]"
ORD027816,ID0579391946,2019-04-14,Nickolson,"[('Thunder line', 1), ('iAssist Line', 1)]",4184.75,64.87,-37.82193400000001,144.9557946,5,4249.62,Autumn,True,1.2655,poor details (not unlock) its not unlock. i cant use my sim card. poor details.,0,"[('Thunder line', 1), ('iAssist Line', 1)]"
ORD089280,ID0060096191,2019-05-09,Nickolson,"[('Universe Note', 2), ('Olivia x460', 1), ('Alcon 10', 2), ('iAssist Line', 2)]",28951.25,66.22,-37.8183006,144.9786591,5,29017.47,Autumn,False,0.8016,proper to start awesome,1,"[('Universe Note', 2), ('Olivia x460', 1), ('Alcon 10', 2), ('iAssist Line', 2)]"
ORD171956,ID0594172666,2019-09-13,Nickolson,"[('Universe Note', 2), ('Lucent 330S', 1), ('pearTV', 2)]",19712.5,73.27,-37.8163429,144.965714,5,19785.77,Spring,False,0.4204,alcon 7 this phone was in perfect condition,1,"[('Universe Note', 2), ('Lucent 330S', 1), ('pearTV', 2)]"
ORD451897,ID3144992683,2019-03-12,Bakers,"[('Candle Inferno', 2), ('iAssist Line', 2), ('iStream', 2)]",5610.0,66.42,-37.8144916,144.9837638,0,5676.42,Autumn,True,1.1259,"don't buy for use in uganda i bought this phone for use with a sim in uganda, but it would not connect with the local network. i do not recommend buying it for that location.",0,"[('Candle Inferno', 2), ('iAssist Line', 2), ('iStream', 2)]"
ORD130356,ID1367582250,2019-04-25,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 1), ('Lucent 330S', 1)]",21355.0,53.69,-37.8011342,144.97424130000005,0,21408.69,Autumn,False,1.987,dont buy only had phone a couple days am it's already freezing an does not work unless i hard reset it with the power button and volume key bought mines from lifeline786,0,"[('Alcon 10', 2), ('iAssist Line', 1), ('Lucent 330S', 1)]"
ORD175896,ID1224854729,2019-06-28,Thompson,"[('iStream', 2), ('Toshika 750', 2), ('Universe Note', 2)]",15840.0,76.08,-37.8133291,144.939352,0,15916.08,Winter,True,0.6826,love it! no issues!,1,"[('iStream', 2), ('Toshika 750', 2), ('Universe Note', 2)]"
ORD374112,ID6167441087,2019-01-01,Nickolson,"[('iAssist Line', 1), ('pearTV', 2), ('Candle Inferno', 1), ('iStream', 1)]",14653.75,90.3393453855063,-37.8157652,144.96521909999996,5,14743.83,Summer,True,0.4943,you can change battery on this style good phone for money,1,"[('iAssist Line', 1), ('pearTV', 2), ('Candle Inferno', 1), ('iStream', 1)]"
ORD096659,ID6167266617,2019-10-31,Nickolson,"[('Universe Note', 1), ('pearTV', 2), ('Olivia x460', 1)]",15565.5,61.80341738887047,-37.81154220000001,144.96458669999996,10,15626.74,Spring,False,0.8983,"crap phone lasted about one week, total piece of junk",0,"[('Universe Note', 1), ('pearTV', 2), ('Olivia x460', 1)]"
ORD304387,ID6167489429,2019-07-03,Thompson,"[('pearTV', 2), ('Lucent 330S', 2), ('iStream', 2)]",13842.0,68.14,-37.8120093,144.9591772,10,13910.14,Winter,False,1.0674,beautiful phone !!!!!!!!!!! good quality !!!!!!!!!,1,"[('pearTV', 2), ('Lucent 330S', 2), ('iStream', 2)]"
ORD120805,ID0767733205,2019-08-04,Nickolson,"[('Universe Note', 2), ('Lucent 330S', 2), ('Alcon 10', 1)]",18310.0,80.97028312412382,-37.8048808,144.9705639,0,18389.35,Winter,True,1.5292,five stars excellent phone. love it. i made a great choice. highly recommended. love the color too.,1,"[('Universe Note', 2), ('Lucent 330S', 2), ('Alcon 10', 1)]"
ORD266415,ID4418536073,2019-02-25,Thompson,"[('Universe Note', 2), ('Alcon 10', 1)]",15057.5,70.0,-37.8020917,144.9635144,5,15127.5,Summer,False,1.8632742037378496,does not respond to actions performed. this phone has no response to your actions most of the time. you constantly have to redo every touch you make. returning...,0,"[('Universe Note', 2), ('Alcon 10', 1)]"
ORD342272,ID2457712055,2019-12-14,Bakers,"[('Olivia x460', 2), ('Thunder line', 1)]",3472.5,86.23,-37.805,144.97871980000005,25,3558.73,Summer,True,1.5551,terrible experience! i'm expected to pay over $900.00 for a dirty & scratched up phone shame on you!,0,"[('Olivia x460', 2), ('Thunder line', 1)]"
ORD212684,ID0844496219,2019-02-13,Thompson,"[('pearTV', 2), ('Candle Inferno', 2), ('Olivia x460', 2)]",15133.5,93.65,-37.8199985,144.9505275,5,15227.15,Summer,True,0.8703,great buy! easy transaction - as described - highly recommend. i love it!,1,"[('pearTV', 2), ('Candle Inferno', 2), ('Olivia x460', 2)]"
ORD266082,ID0400812637,2019-05-07,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Universe Note', 2), ('iAssist Line', 1)]",14675.0,63.97,-37.8237188,144.9562834,0,14738.97,Autumn,True,1.2986,"phone could not turn on my lavender olivia note 9 phone was dead on arrival. i could not get the phone to turn on. after the seller approved my refund and i sent the phone back, the seller did not process my refund. digico processed my refund.",0,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Universe Note', 2), ('iAssist Line', 1)]"
ORD051654,ID0233262676,2019-08-21,Bakers,"[('Olivia x460', 2), ('Lucent 330S', 2)]",4173.5,81.23,-37.8018093,144.9802776,15,4254.73,Winter,True,1.6001,my 10 year old daughter loves it. battery great to,1,"[('Olivia x460', 2), ('Lucent 330S', 2)]"
ORD423774,ID2936341081,2019-10-28,Nickolson,"[('Universe Note', 2), ('Toshika 750', 2), ('Candle Inferno', 1), ('Thunder line', 2)]",17280.5,96.69,-37.818138,144.9692103,15,17377.19,Spring,True,0.059,"excellent phone for the price cheap, very nice camera and battery life, good sound too. highly recommended",1,"[('Universe Note', 2), ('Toshika 750', 2), ('Candle Inferno', 1), ('Thunder line', 2)]"
ORD236574,ID0579500431,2019-09-19,Thompson,"[('Candle Inferno', 2), ('Lucent 330S', 1), ('Thunder line', 1), ('iStream', 1)]",3757.0,96.98,-37.81487360000001,144.95036059999995,15,3853.98,Spring,True,0.3792,universe yes! as some people noted finger print reader isn't the best but it gets the job done after the updates. got a flagship phone without the flag ship price! well worth the buy!,1,"[('Candle Inferno', 2), ('Lucent 330S', 1), ('Thunder line', 1), ('iStream', 1)]"
ORD199020,ID3106293103,2019-01-08,Thompson,"[('iAssist Line', 2), ('Toshika 750', 1)]",8770.0,99.95,-37.8062363,144.9324545,0,8869.95,Summer,True,1.4715,"its a good phone just small for what i thought it would ... its a good phone just small for what i thought it would be,",1,"[('iAssist Line', 2), ('Toshika 750', 1)]"
ORD330898,ID0103121701,2019-05-29,Thompson,"[('Toshika 750', 1), ('iStream', 1)]",4470.0,64.34,-37.8126534,144.954667,0,4534.34,Autumn,False,0.6682,verey good verey good,1,"[('Toshika 750', 1), ('iStream', 1)]"
ORD033366,ID0576833878,2019-04-26,Nickolson,"[('iStream', 2), ('Thunder line', 2), ('Lucent 330S', 2), ('pearTV', 2)]",17766.0,66.17,-37.8185217,144.98303959999996,10,17832.17,Autumn,True,1.1862,"nope. never again. probably the worst phone i've ever bought. wifi unstable battery life horrible. touch screen unresponsive . lag, lag, lag. speaker is horrible. i will never buy another lucentrola product again.",0,"[('iStream', 2), ('Thunder line', 2), ('Lucent 330S', 2), ('pearTV', 2)]"
ORD214428,ID0361227893,2019-10-07,Bakers,"[('Candle Inferno', 1), ('iAssist Line', 1), ('Lucent 330S', 2)]",4603.5,86.16,-37.8014304,144.9763773,10,4689.66,Spring,False,1.9129,love it great phone works well haven't had any issues,1,"[('Candle Inferno', 1), ('iAssist Line', 1), ('Lucent 330S', 2)]"
ORD011407,ID3281799245,2019-03-05,Thompson,"[('pearTV', 1), ('Universe Note', 1), ('iStream', 2), ('Lucent 330S', 2)]",10642.0,80.96,-37.8240586,144.94263490000003,15,10722.96,Autumn,True,1.326,"i love this phone! i have to say i'm very satisfied with this phone...it was not what i originally expected, but it was a very nice surprise!",1,"[('pearTV', 1), ('Universe Note', 1), ('iStream', 2), ('Lucent 330S', 2)]"
ORD391945,ID0711369897,2019-10-10,Thompson,"[('pearTV', 1), ('Universe Note', 2)]",11228.5,106.28,-37.8064734,144.95921330000004,15,11334.78,Spring,True,1.2716,great purchase product was just as it was advertised and my daughter loves her new phone. great purchase. would recommend & buy from again.,1,"[('pearTV', 1), ('Universe Note', 2)]"
ORD464610,ID0036824713,2019-08-13,Thompson,"[('Candle Inferno', 1), ('pearTV', 1)]",6066.0,80.78,-37.8252827,144.9480362,10,6146.78,Winter,True,1.4062,it's great its a really good phone and the shipping for went really good i'll consider this for anyone,1,"[('Candle Inferno', 1), ('pearTV', 1)]"
ORD281694,ID0277517042,2019-11-12,Thompson,"[('Thunder line', 2), ('Toshika 750', 2), ('iAssist Line', 2)]",17450.0,80.74,-37.8063685,144.95919990000004,0,17530.74,Spring,False,1.277,"great phone, bad charger. love the phone, but the wall charger will not work.",1,"[('Thunder line', 2), ('Toshika 750', 2), ('iAssist Line', 2)]"
ORD450714,ID4544561904,2019-10-08,Nickolson,"[('Toshika 750', 1), ('Thunder line', 1)]",6175.0,101.7,-37.8114157,144.9730729,5,6276.7,Spring,True,0.8571,"i works great, very happy thanks i works great,very happy thanks.",1,"[('Toshika 750', 1), ('Thunder line', 1)]"
ORD453562,ID0207085598,2019-07-15,Bakers,"[('pearTV', 1), ('iAssist Line', 1), ('iStream', 1)]",8685.0,64.68,-37.8105832,145.0094926,0,8749.68,Winter,True,1.2559,alcon x a bit disappointed i bought this phone to replace my alcon 6. the battery life on this does not last as long and it seems to be very glitchy. sometimes my screen will have various colored lines through it or it gets stuck or frozen for no reason. i assume this is because i bought it refurbished but i should have just gotten it now .,0,"[('pearTV', 1), ('iAssist Line', 1), ('iStream', 1)]"
ORD194242,ID0266739860,2019-08-25,Bakers,"[('Universe Note', 1), ('Candle Inferno', 2), ('pearTV', 2), ('Alcon 10', 1)]",19410.0,70.82,-37.8233572,144.9891071,25,19480.82,Winter,False,1.5818,"the display is not as sharp and vivid as they say but still good. probably better for reading than watching videos. we didn't really get it for the games, but there is a good selection. wifi works well and internet browsing is fast.",1,"[('Universe Note', 1), ('Candle Inferno', 2), ('pearTV', 2), ('Alcon 10', 1)]"
ORD291026,ID0387153057,2019-05-02,Thompson,"[('Olivia x460', 1), ('Lucent 330S', 1), ('Universe Note', 2)]",8419.5,81.43503297243096,-37.800178,144.94856299999995,10,8500.51,Autumn,True,1.3971,had the previous version of this tablet and was looking to upgrade. got this on sale and am very pleased.,1,"[('Olivia x460', 1), ('Lucent 330S', 1), ('Universe Note', 2)]"
ORD273523,ID0332546228,2019-10-12,Thompson,"[('iStream', 2), ('Alcon 10', 1), ('Lucent 330S', 1)]",9432.0,98.87793596256019,-37.80857020000001,144.9486614,10,9529.61,Spring,True,0.4777,"everything is perfect, got uk point charger instead of usa. the phone is coming in pack condition. it’s a perfect as shown in description. but it’s come with the uk charger instead of usa. quality is goo.",1,"[('iStream', 2), ('Alcon 10', 1), ('Lucent 330S', 1)]"
ORD494505,ID3394726515,2019-01-06,Nickolson,"[('iStream', 2), ('Universe Note', 1), ('pearTV', 2), ('iAssist Line', 2)]",19779.0,78.28,-37.8170501,144.96158390000005,5,19857.28,Summer,True,0.7214,"both cracked in under 3 weeks in less than three weeks, both screen protectors cracked without the phone being dropped, just from taking in and out of pocket. i've never had an issue like this with other screen protectors over the years. poor quality.",0,"[('iStream', 2), ('Universe Note', 1), ('pearTV', 2), ('iAssist Line', 2)]"
ORD480343,ID2672588669,2019-10-08,Bakers,"[('Thunder line', 2), ('Universe Note', 1), ('Alcon 10', 1), ('iAssist Line', 2)]",19089.0,106.57,-37.79916,144.9898764,10,19195.57,Spring,True,1.2935300927345645,"inexpensive, durable and simple to use. the lucent g4 play is an inexpensive smart phone that does everything i need. i've used lucentrola phones for years; they have been durable and easy to use.",1,"[('Thunder line', 2), ('Universe Note', 1), ('Alcon 10', 1), ('iAssist Line', 2)]"
ORD241412,ID1668523978,2019-12-29,Thompson,"[('Olivia x460', 1), ('iAssist Line', 1), ('iStream', 2)]",3375.0,80.47511605554641,-37.8261394,144.9518326,10,3454.12,Summer,False,1.5564,i love how fast you get a respond from iassist.also easy to find any thing you are looking forjust speak in to the remote.,1,"[('Olivia x460', 1), ('iAssist Line', 1), ('iStream', 2)]"
ORD434486,ID1277988777,2019-09-08,Bakers,"[('Alcon 10', 1), ('Toshika 750', 1), ('iStream', 2), ('Thunder line', 2)]",17930.0,91.07,-37.8132128,145.0108971,0,18021.07,Spring,True,1.4234,"this was not a new phone. when we tried ... this was not a new phone. when we tried to activate it, verizon said that an improper factory reset had been done on this phone. they would not allow us to activate it. also, the phone that we ordered was white; however, based on the serial number, verizon said it was black.",0,"[('Alcon 10', 1), ('Toshika 750', 1), ('iStream', 2), ('Thunder line', 2)]"
ORD208252,ID0496572549,2019-06-13,Bakers,"[('Thunder line', 2), ('iAssist Line', 2)]",8369.5,55.52,-37.8006664,145.010299,5,8425.02,Winter,False,1.6836,"defective cases - no wonder they are not water proof i bought two of these from verizon about 1.5 years ago, $600 each. the back of the case separated from each of them. i was told that there is no repair for defective cases. what a gyp! my only satisfaction is being able to bad mouth a defective olivia product. don't buy it!!!!!",0,"[('Thunder line', 2), ('iAssist Line', 2)]"
ORD000256,ID6206935809,2019-12-21,Thompson,"[('Toshika 750', 1), ('Thunder line', 1)]",6500.0,81.37,-37.8178338,144.9564637,0,6581.37,Summer,True,1.0063,"it wouldn't connect to internet. tried at home, at a couple of wi-fi spots and at the store where i bought it.",0,"[('Toshika 750', 1), ('Thunder line', 1)]"
ORD437264,ID0591408187,2019-10-05,Nickolson,"[('pearTV', 2), ('Olivia x460', 1), ('Thunder line', 2)]",17294.75,61.87,-37.8225799,144.9610311,5,17356.62,Spring,False,0.8707,nope didnt work for us. battery kept heating up too high. returned.,0,"[('pearTV', 2), ('Olivia x460', 1), ('Thunder line', 2)]"
ORD095687,ID0267350505,2019-06-22,Nickolson,"[('Universe Note', 2), ('pearTV', 2)]",16592.0,76.73,-37.824333,144.9754746,15,16668.73,Winter,True,0.8242,i like it,1,"[('Universe Note', 2), ('pearTV', 2)]"
ORD107007,ID0775933295,2019-04-23,Thompson,"[('iStream', 1), ('Toshika 750', 1), ('Olivia x460', 1), ('iAssist Line', 2)]",9637.75,66.73,-37.8058861,144.95924069999995,5,9704.48,Autumn,False,1.3102,four stars yes it meets my expectations.,1,"[('iStream', 1), ('Toshika 750', 1), ('Olivia x460', 1), ('iAssist Line', 2)]"
ORD444488,ID0356088983,2019-12-23,Bakers,"[('Lucent 330S', 2), ('iStream', 2), ('Universe Note', 2)]",9660.0,72.55,-37.816696,144.99879109999995,0,9732.55,Summer,False,0.8088,"best phone.!!!!!!! bought 2 of these, so i have written my full review under public name ""chuck"". if you don't read it, just buy one and you won't be sorry.",1,"[('Lucent 330S', 2), ('iStream', 2), ('Universe Note', 2)]"
ORD159162,ID0591432438,2019-06-20,Nickolson,"[('Alcon 10', 2), ('Toshika 750', 2), ('Olivia x460', 1), ('Thunder line', 1)]",22458.75,60.43,-37.8191244,144.9654965,25,22519.18,Winter,True,0.3614,electronics old out dated an worthless,0,"[('Alcon 10', 2), ('Toshika 750', 2), ('Olivia x460', 1), ('Thunder line', 1)]"
ORD428136,ID0576835814,2019-09-02,Nickolson,"[('Candle Inferno', 1), ('iStream', 1)]",580.0,104.78,-37.8163099,144.98212769999995,0,684.78,Spring,True,1.1348,"never received mine. i wanted to see what 200 dollars gets me, but i never received the phone. my buddy has one and it's the reason i wanted one, beautiful display, speakers aren't that great, it looks snappy and it feels really light in your hand, but it doesn't mean it doesn't feel premium.",1,"[('Candle Inferno', 1), ('iStream', 1)]"
ORD358456,ID4544035097,2019-11-10,Nickolson,"[('Universe Note', 1), ('Candle Inferno', 2), ('pearTV', 2), ('iAssist Line', 2)]",18173.0,103.4,-37.8117238,144.96434069999995,15,18276.4,Spring,True,0.8916,nice phone for the price good value,1,"[('Universe Note', 1), ('Candle Inferno', 2), ('pearTV', 2), ('iAssist Line', 2)]"
ORD434060,ID0702351342,2019-03-17,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 1), ('Thunder line', 1)]",6237.0,67.12,-37.80467279999999,144.9365014,10,6304.12,Autumn,False,1.2872,glad i bought this.,1,"[('Toshika 750', 1), ('Candle Inferno', 1), ('Thunder line', 1)]"
ORD422138,ID1899901348,2019-08-02,Thompson,"[('Lucent 330S', 1), ('iStream', 2)]",1530.0,75.03,-37.82003,144.92037,0,1605.03,Winter,False,2.4866,the s-pen is the new way to go i'm loving this phone it's giving me more variety then i ever had in a phone i was do a upgrade,1,"[('Lucent 330S', 1), ('iStream', 2)]"
ORD415588,ID5096779240,2019-01-08,Nickolson,"[('Lucent 330S', 2), ('iStream', 2)]",2484.0,83.33,-37.8012086,144.97001699999996,10,2567.33,Summer,False,1.9358,"theresa is no 3,5 mini jack audio great smartphone",1,"[('Lucent 330S', 2), ('iStream', 2)]"
ORD112615,ID2269259846,2019-02-12,Nickolson,"[('Lucent 330S', 1), ('Candle Inferno', 1), ('iStream', 2)]",1666.0,78.58,-37.8235454,144.9561646,15,1744.58,Summer,False,1.2997,"lucentrola droid turbo2 is very innovative and good product for it when it comes to shatterproof function, lucentrola droid turbo2 is very innovative and good product for it.' i like it.",1,"[('Lucent 330S', 1), ('Candle Inferno', 1), ('iStream', 2)]"
ORD021492,ID2613071319,2019-09-16,Bakers,"[('iAssist Line', 1), ('Universe Note', 2), ('Alcon 10', 2), ('Toshika 750', 2)]",35665.0,93.98,-37.8014874,145.01138500000005,0,35758.98,Spring,True,1.7075,returned it had to return it because the speaker was broken,0,"[('iAssist Line', 1), ('Universe Note', 2), ('Alcon 10', 2), ('Toshika 750', 2)]"
ORD310570,ID0814526942,2019-11-07,Thompson,"[('iStream', 2), ('Alcon 10', 1), ('Olivia x460', 2)]",8775.0,77.35,-37.8122375,144.9585135,25,8852.35,Spring,False,1.0076,he's very happy with it got it for my son for school. he takes notes on it as well as the usual activities. he's very happy with it.,1,"[('iStream', 2), ('Alcon 10', 1), ('Olivia x460', 2)]"
ORD094965,ID0579989553,2019-08-28,Thompson,"[('Toshika 750', 1), ('iStream', 2), ('Universe Note', 2)]",10944.0,78.28,-37.8056959,144.9406411,5,11022.28,Winter,True,0.9606,plays great,1,"[('Toshika 750', 1), ('iStream', 2), ('Universe Note', 2)]"
ORD491920,ID0030943327,2019-12-02,Nickolson,"[('iAssist Line', 1), ('Lucent 330S', 2)]",4450.75,100.27,-37.8051695,144.9692462,5,4551.02,Summer,True,1.4947,"great simple phone for someone who wants one that can ... great simple phone for someone who wants one that can take rough use -- my husband likes a simple, tough phone..",1,"[('iAssist Line', 1), ('Lucent 330S', 2)]"
ORD247257,ID0122757523,2019-08-03,Thompson,"[('Alcon 10', 1), ('iStream', 2)]",8325.0,76.49,-37.8148275,144.9417106,10,8401.49,Winter,True,0.5287,five stars item worked just liked described and in perfect condition. i recommend this product.,1,"[('Alcon 10', 1), ('iStream', 2)]"
ORD437426,ID2347267468,2019-03-13,Bakers,"[('Thunder line', 1), ('Toshika 750', 1), ('Universe Note', 2)]",11390.0,80.82,-37.8016023,144.9970325,15,11470.82,Autumn,True,0.9477,i still have my own candle since a few years ago and it still works. i love it and my grandkids both love their candles.,1,"[('Thunder line', 1), ('Toshika 750', 1), ('Universe Note', 2)]"
ORD487640,ID0448078442,2019-11-01,Bakers,"[('Universe Note', 1), ('Candle Inferno', 2)]",3663.5,106.51,-37.799876,144.984555,15,3770.01,Spring,True,1.4666,great look! works great!,1,"[('Universe Note', 1), ('Candle Inferno', 2)]"
ORD464301,ID1964021916,2019-07-10,Nickolson,"[('Toshika 750', 1), ('Universe Note', 1), ('Alcon 10', 2)]",21819.5,47.38,-37.8183378,144.9652802,15,21866.88,Winter,False,0.3766,"title says 4gb, description says 6gb this listing looks suspect. there are inconsistencies in the title and description.",0,"[('Toshika 750', 1), ('Universe Note', 1), ('Alcon 10', 2)]"
ORD466006,ID4807112215,2019-02-15,Thompson,"[('Alcon 10', 2), ('Toshika 750', 2)]",26540.0,64.38,-37.8013501,144.937552,0,26604.38,Summer,False,1.5131,this is embarrassing. i purchased one game from digico app store. the app crashed right away after i started it. i don't know how digico tested all these apps on their own device. but the experience is really bad.,0,"[('Alcon 10', 2), ('Toshika 750', 2)]"
ORD440424,ID0207085408,2019-04-18,Bakers,"[('Candle Inferno', 2), ('Lucent 330S', 1)]",1567.5,69.96,-37.811672,145.0153872,25,1637.46,Autumn,False,1.7823,five stars worked great for a simple phone. bought to take to the cabin we only get at&t service up there.,1,"[('Candle Inferno', 2), ('Lucent 330S', 1)]"
ORD038917,ID6221450540,2019-09-29,Bakers,"[('Universe Note', 1), ('Thunder line', 1)]",5348.5,77.58,-37.808829,144.983375,5,5426.08,Spring,False,1.0508,"good phone so far, seamless install, very nice screen resolution got this phone to replace another lucentrola, upgrade was very easy, and so far i love its screen resolution & camera. battery life is ok. it has a different usb connector, will force me go buy new chords ;(",1,"[('Universe Note', 1), ('Thunder line', 1)]"
ORD042461,ID1449298227,2019-07-09,Nickolson,"[('Universe Note', 1), ('Toshika 750', 2)]",10276.5,67.65,-37.81947460000001,144.9817627,15,10344.15,Winter,False,1.0783,good phone for the price! very good phone for the price! it will not win any kind of speed test. it is still usable while you wait until you can upgrade to a faster device. you may be able to keep it longer than you think.,1,"[('Universe Note', 1), ('Toshika 750', 2)]"
ORD256137,ID3215191989,2019-02-17,Thompson,"[('iAssist Line', 2), ('Toshika 750', 2), ('iStream', 2), ('Alcon 10', 1)]",21223.0,72.33,-37.8056528,144.95108290000005,5,21295.33,Summer,False,0.8575,"great phone, great price. great phone. bought it used from this company and i'm very happy with it. it wad exactly they way they described it. would buy from them again if needed.",1,"[('iAssist Line', 2), ('Toshika 750', 2), ('iStream', 2), ('Alcon 10', 1)]"
ORD153525,ID0400753574,2019-02-17,Thompson,"[('Toshika 750', 1), ('iAssist Line', 1), ('Alcon 10', 2), ('Universe Note', 1)]",23710.75,95.26,-37.8087969,144.93624309999996,15,23806.01,Summer,True,1.0453,"i love my new note 3 i love my new note 3. it's the best phone i've ever used, no contest. the shipping was super fast! two thumbs up guys!",1,"[('Toshika 750', 1), ('iAssist Line', 1), ('Alcon 10', 2), ('Universe Note', 1)]"
ORD320889,ID0233314946,2019-05-22,Bakers,"[('Candle Inferno', 1), ('Thunder line', 2), ('iAssist Line', 1), ('pearTV', 2)]",14726.25,53.94,-37.8030704,144.97766969999995,25,14780.19,Autumn,False,1.7263,one star faulty screen. had a line on it.,0,"[('Candle Inferno', 1), ('Thunder line', 2), ('iAssist Line', 1), ('pearTV', 2)]"
ORD074776,ID4315827361,2019-03-01,Bakers,"[('Candle Inferno', 1), ('Alcon 10', 1), ('Thunder line', 1)]",10404.0,61.89,-37.810602,145.00082680000003,10,10465.89,Autumn,False,0.4966,"easily activated with att easily activated with att. battery is great. works as described. as per other reviews, great budget phone with minor negatives.",1,"[('Candle Inferno', 1), ('Alcon 10', 1), ('Thunder line', 1)]"
ORD307438,ID0233262696,2019-10-28,Bakers,"[('Olivia x460', 2), ('Alcon 10', 1), ('Candle Inferno', 1)]",10647.0,83.1,-37.8023274,144.97779580000002,10,10730.1,Spring,False,1.7551,"excellent excellent product, it cover al my expectations and more. the seller has a great attention.",1,"[('Olivia x460', 2), ('Alcon 10', 1), ('Candle Inferno', 1)]"
ORD290707,ID0248746950,2019-01-01,Bakers,"[('Universe Note', 1), ('pearTV', 1), ('Thunder line', 2), ('Alcon 10', 2)]",24015.0,97.41,-37.82053670000001,144.99198930000003,25,24112.41,Summer,True,1.2075,overall this is a good tablet. it is best with those who have gold digico and the ability to watch digico video. a good price for a good tablet but has limitations based on the operating system. for video watching and basic use a good choice,1,"[('Universe Note', 1), ('pearTV', 1), ('Thunder line', 2), ('Alcon 10', 2)]"
